Date;Price;Open;High;Low;Vol.;Change %;GDPC1_PCH;DFF;Price_USD;Change %_USD;UNRATE;INDPRO;T10YIE;Production_Oil
2005-03-04;53.78;53.6;54.0;52.9;82.92K;0.39%;0.54271;2.5;82.54;-0.0089;5.2;96.4371;2.67;173626.0
2005-03-07;53.89;53.56;53.95;52.91;90.23K;0.20%;0.54271;2.51;82.79;3;5.2;96.4371;2.68;173626.0
2005-03-08;54.59;53.87;55.15;53.26;101.55K;1.30%;0.54271;2.49;81.98;-0.0098;5.2;96.4371;2.71;173626.0
2005-03-09;54.77;54.54;55.65;54.16;121.57K;0.33%;0.54271;2.5;81.63;-0.0043;5.2;96.4371;2.75;173626.0
2005-03-10;53.54;54.54;54.62;52.9;114.00K;-2.25%;0.54271;2.52;81.57;-0.0007;5.2;96.4371;2.72;173626.0
2005-03-11;54.43;53.6;54.6;52.5;112.32K;1.66%;0.54271;2.51;81.42;-0.0018;5.2;96.4371;2.74;173626.0
2005-03-14;54.95;54.45;55.05;53.52;88.00K;0.96%;0.54271;2.59;81.97;0.0068;5.2;96.4371;2.7;173626.0
2005-03-15;55.05;54.9;55.45;54.25;89.78K;0.18%;0.54271;2.61;82.12;0.0018;5.2;96.4371;2.72;173626.0
2005-03-16;56.46;55.0;56.6;54.4;93.53K;2.56%;0.54271;2.57;81.62;-0.0060999999999999;5.2;96.4371;2.73;173626.0
2005-03-17;56.4;56.45;57.6;56.15;68.56K;-0.11%;0.54271;2.68;81.84;0.0027;5.2;96.4371;2.74;173626.0
2005-03-18;56.72;56.29;57.0;55.95;59.75K;0.57%;0.54271;2.7;82.13;0.0034999999999999;5.2;96.4371;2.74;173626.0
2005-03-21;56.62;56.68;57.12;56.2;39.56K;-0.18%;0.54271;2.71;82.88;0.0091;5.2;96.4371;2.73;173626.0
2005-03-22;56.03;57.36;57.58;55.69;93.38K;-1.04%;0.54271;2.72;83.36;0.0058;5.2;96.4371;2.76;173626.0
2005-03-23;53.81;55.93;55.93;53.4;158.70K;-3.96%;0.54271;2.73;84.0;0.0077;5.2;96.4371;2.69;173626.0
2005-03-24;54.84;54.12;54.9;53.48;90.49K;1.91%;0.54271;2.75;84.13;0.0015;5.2;96.4371;2.7;173626.0
2005-03-28;54.05;54.44;54.65;53.6;59.67K;-1.44%;0.54271;2.79;84.62;0.0058;5.2;96.4371;2.7;173626.0
2005-03-29;54.23;53.9;54.5;53.45;72.90K;0.33%;0.54271;2.72;84.32;-0.0034999999999999;5.2;96.4371;2.69;173626.0
2005-03-30;53.99;54.28;54.46;52.5;122.51K;-0.44%;0.54271;2.74;84.29;-0.0004;5.2;96.4371;2.67;173626.0
2005-03-31;55.4;54.03;56.1;53.93;114.76K;2.61%;0.54271;2.96;84.06;-0.0027;5.2;96.4371;2.71;173626.0
2005-04-01;57.27;55.25;57.7;54.96;113.00K;3.38%;-0.28233;2.83;84.43;0.0044;5.2;96.628;2.69;166885.0
2005-04-04;57.01;57.15;58.28;56.6;88.35K;-0.45%;-0.28233;2.78;84.78;0.0040999999999999;5.2;96.628;2.68;166885.0
2005-04-05;56.04;56.96;57.2;56.0;84.12K;-1.70%;-0.28233;2.72;84.66;-0.0014;5.2;96.628;2.67;166885.0
2005-04-06;55.85;55.99;56.9;55.3;94.46K;-0.34%;-0.28233;2.73;84.68;0.0002;5.2;96.628;2.64;166885.0
2005-04-07;54.11;55.78;56.84;53.77;132.88K;-3.12%;-0.28233;2.76;84.87;0.0022;5.2;96.628;2.64;166885.0
2005-04-08;53.32;54.12;54.2;52.7;122.49K;-1.46%;-0.28233;2.75;84.47;-0.0046999999999999;5.2;96.628;2.66;166885.0
2005-04-11;53.71;53.26;53.85;52.1;97.93K;0.73%;-0.28233;2.78;84.16;-0.0037;5.2;96.628;2.63;166885.0
2005-04-12;51.86;53.8;54.05;51.75;129.49K;-3.44%;-0.28233;2.77;84.42;0.0031;5.2;96.628;2.65;166885.0
2005-04-13;50.22;51.77;51.77;50.06;134.52K;-3.16%;-0.28233;2.76;84.42;0.0;5.2;96.628;2.64;166885.0
2005-04-14;51.13;50.3;51.4;49.75;108.28K;1.81%;-0.28233;2.79;85.0;0.0069;5.2;96.628;2.65;166885.0
2005-04-15;50.49;51.05;51.28;50.0;102.52K;-1.25%;-0.28233;2.82;84.56;-0.0052;5.2;96.628;2.6;166885.0
2005-04-18;50.37;50.43;51.2;49.66;70.86K;-0.24%;-0.28233;2.75;84.0;-0.0066;5.2;96.628;2.61;166885.0
2005-04-19;52.29;50.3;52.35;50.3;59.95K;3.81%;-0.28233;2.74;83.76;-0.0029;5.2;96.628;2.59;166885.0
2005-04-20;52.44;52.19;53.1;52.0;27.62K;0.29%;-0.28233;2.74;83.52;-0.0029;5.2;96.628;2.62;166885.0
2005-04-21;54.2;53.87;54.3;53.0;99.24K;3.36%;-0.28233;2.75;83.7;0.0022;5.2;96.628;2.66;166885.0
2005-04-22;55.39;54.23;55.9;54.2;113.29K;2.20%;-0.28233;2.74;83.5;-0.0024;5.2;96.628;2.65;166885.0
2005-04-25;54.57;55.15;56.0;54.3;80.45K;-1.48%;-0.28233;2.82;83.82;0.0038;5.2;96.628;2.63;166885.0
2005-04-26;54.2;54.34;54.4;53.35;100.87K;-0.68%;-0.28233;2.78;83.96;0.0017;5.2;96.628;2.62;166885.0
2005-04-27;51.61;54.3;54.4;51.55;123.08K;-4.78%;-0.28233;2.63;84.12;0.0019;5.2;96.628;2.6;166885.0
2005-04-28;51.77;51.56;51.89;49.8;128.06K;0.31%;-0.28233;2.89;84.35;0.0027;5.2;96.628;2.61;166885.0
2005-04-29;49.72;51.81;52.28;49.5;91.92K;-3.96%;-0.28233;2.97;84.43;0.0009;5.2;96.628;2.6;166885.0
2005-05-02;50.92;49.28;50.99;49.03;98.52K;2.41%;-0.28233;2.98;84.49;0.0007;5.1;96.7306;2.6;173491.0
2005-05-03;49.5;51.0;51.01;49.3;97.50K;-2.79%;-0.28233;2.95;84.51;0.0002;5.1;96.7306;2.57;173491.0
2005-05-04;50.13;49.52;50.95;48.8;133.69K;1.27%;-0.28233;2.99;84.0;-6;5.1;96.7306;2.57;173491.0
2005-05-05;50.83;50.17;50.94;49.5;96.26K;1.40%;-0.28233;2.99;83.94;-0.0007;5.1;96.7306;2.57;173491.0
2005-05-06;50.96;50.97;52.23;50.25;143.89K;0.26%;-0.28233;2.98;84.61;8;5.1;96.7306;2.59;173491.0
2005-05-09;52.03;51.28;52.25;50.65;99.26K;2.10%;-0.28233;2.99;84.64;0.0004;5.1;96.7306;2.6;173491.0
2005-05-10;52.07;52.0;53.1;51.65;119.61K;0.08%;-0.28233;2.99;84.45;-0.0022;5.1;96.7306;2.58;173491.0
2005-05-11;50.45;51.77;51.95;50.25;111.02K;-3.11%;-0.28233;2.99;84.94;0.0058;5.1;96.7306;2.57;173491.0
2005-05-12;48.54;50.41;50.42;48.3;129.13K;-3.79%;-0.28233;3.01;85.49;0.0065;5.1;96.7306;2.52;173491.0
2005-05-13;48.67;48.7;49.11;47.75;99.23K;0.27%;-0.28233;3.01;86.1;0.0070999999999999;5.1;96.7306;2.46;173491.0
2005-05-16;48.61;48.67;48.7;47.6;78.19K;-0.12%;-0.28233;3.06;86.12;0.0002;5.1;96.7306;2.47;173491.0
2005-05-17;48.97;48.64;49.0;48.05;90.76K;0.74%;-0.28233;2.99;86.21;1;5.1;96.7306;2.48;173491.0
2005-05-18;47.25;48.9;49.35;47.0;92.15K;-3.51%;-0.28233;3.0;85.82;-0.0045;5.1;96.7306;2.42;173491.0
2005-05-19;46.92;47.1;48.0;46.8;68.22K;-0.70%;-0.28233;3.02;86.09;0.0031;5.1;96.7306;2.42;173491.0
2005-05-20;46.8;46.95;47.57;46.2;42.14K;-0.26%;-0.28233;3.01;86.63;0.0063;5.1;96.7306;2.46;173491.0
2005-05-23;49.16;48.25;49.5;48.05;91.19K;5.04%;-0.28233;3.01;86.4;-0.0027;5.1;96.7306;2.42;173491.0
2005-05-24;49.67;49.15;49.94;48.92;87.03K;1.04%;-0.28233;2.99;86.37;-0.0003;5.1;96.7306;2.42;173491.0
2005-05-25;50.98;49.63;51.6;49.58;132.79K;2.64%;-0.28233;3.01;86.35;-0.0002;5.1;96.7306;2.42;173491.0
2005-05-26;51.01;50.95;51.7;50.65;92.36K;0.06%;-0.28233;3.01;86.85;0.0058;5.1;96.7306;2.39;173491.0
2005-05-27;51.85;50.9;52.0;50.83;69.87K;1.65%;-0.28233;3.01;86.42;-5;5.1;96.7306;2.41;173491.0
2005-05-31;51.97;51.98;52.05;50.9;91.94K;0.23%;-0.28233;3.09;87.76;0.0155;5.1;96.7306;2.37;173491.0
2005-06-01;54.6;51.95;54.7;51.93;117.60K;5.06%;-0.28233;3.02;88.11;4;5.0;97.1488;2.37;163263.0
2005-06-02;53.63;54.54;55.4;53.5;126.02K;-1.78%;-0.28233;3.0;87.75;-0.0040999999999999;5.0;97.1488;2.34;163263.0
2005-06-03;55.03;53.51;55.1;53.42;88.73K;2.61%;-0.28233;2.99;88.04;0.0033;5.0;97.1488;2.37;163263.0
2005-06-06;54.49;55.2;55.55;53.9;85.86K;-0.98%;-0.28233;3.0;87.6;-5;5.0;97.1488;2.36;163263.0
2005-06-07;53.76;54.48;54.75;53.58;101.22K;-1.34%;-0.28233;2.96;87.49;-0.0013;5.0;97.1488;2.32;163263.0
2005-06-08;52.54;53.84;55.0;52.45;128.02K;-2.27%;-0.28233;2.96;87.88;0.0045;5.0;97.1488;2.32;163263.0
2005-06-09;54.28;52.51;53.25;52.22;111.43K;3.31%;-0.28233;3.01;88.07;0.0022;5.0;97.1488;2.34;163263.0
2005-06-10;53.54;54.41;54.95;53.35;105.66K;-1.36%;-0.28233;3.01;88.69;0.0069999999999999;5.0;97.1488;2.31;163263.0
2005-06-13;55.62;53.43;55.8;53.05;103.59K;3.88%;-0.28233;3.04;88.95;0.0029;5.0;97.1488;2.33;163263.0
2005-06-14;55.0;55.55;55.8;54.83;96.78K;-1.11%;-0.28233;3.01;89.26;0.0034999999999999;5.0;97.1488;2.34;163263.0
2005-06-15;55.57;54.94;56.75;54.94;101.55K;1.04%;-0.28233;3.05;88.65;-0.0068;5.0;97.1488;2.33;163263.0
2005-06-16;56.58;55.51;56.9;55.12;85.98K;1.82%;-0.28233;3.0;88.72;0.0008;5.0;97.1488;2.34;163263.0
2005-06-17;58.47;56.6;58.6;56.46;63.99K;3.34%;-0.28233;2.99;87.73;-0.0112;5.0;97.1488;2.37;163263.0
2005-06-20;59.37;58.51;59.52;58.1;63.57K;1.54%;-0.28233;3.01;88.49;0.0087;5.0;97.1488;2.37;163263.0
2005-06-21;58.9;59.37;59.7;58.6;43.42K;-0.79%;-0.28233;2.96;88.18;-0.0034999999999999;5.0;97.1488;2.34;163263.0
2005-06-22;58.09;58.92;59.55;57.85;106.89K;-1.38%;-0.28233;2.93;88.56;0.0043;5.0;97.1488;2.27;163263.0
2005-06-23;59.42;58.15;60.0;58.14;93.10K;2.29%;-0.28233;3.05;89.12;0.0063;5.0;97.1488;2.28;163263.0
2005-06-24;59.84;59.4;60.0;59.17;86.11K;0.71%;-0.28233;3.07;88.78;-0.0038;5.0;97.1488;2.27;163263.0
2005-06-27;60.54;59.9;60.95;59.9;79.22K;1.17%;-0.28233;3.17;88.45;-0.0037;5.0;97.1488;2.28;163263.0
2005-06-28;58.2;60.44;60.47;57.9;113.65K;-3.87%;-0.28233;3.17;88.99;0.0060999999999999;5.0;97.1488;2.3;163263.0
2005-06-29;57.26;58.26;58.35;56.9;119.27K;-1.62%;-0.28233;3.2;89.11;0.0013;5.0;97.1488;2.3;163263.0
2005-06-30;56.5;57.23;57.8;55.9;157.69K;-1.33%;-0.28233;3.35;89.11;0.0;5.0;97.1488;2.27;163263.0
2005-07-01;58.75;56.56;59.0;56.45;90.49K;3.98%;-0.16478;3.36;90.13;0.0113999999999999;5.0;96.8383;2.31;162854.0
2005-07-05;59.59;58.89;60.1;58.8;90.51K;1.43%;-0.16478;3.27;90.44;0.0001;5.0;96.8383;2.31;162854.0
2005-07-06;61.28;59.6;61.35;59.6;112.57K;2.84%;-0.16478;2.99;90.38;-0.0007;5.0;96.8383;2.3;162854.0
2005-07-07;60.73;61.28;62.1;57.2;133.52K;-0.90%;-0.16478;3.18;90.28;-0.0011;5.0;96.8383;2.28;162854.0
2005-07-08;59.63;60.72;61.9;59.55;113.01K;-1.81%;-0.16478;3.22;90.25;-0.0003;5.0;96.8383;2.28;162854.0
2005-07-11;58.92;59.4;59.5;58.02;111.54K;-1.19%;-0.16478;3.23;89.46;-0.0088;5.0;96.8383;2.3;162854.0
2005-07-12;60.62;59.15;61.25;58.92;124.15K;2.89%;-0.16478;3.23;88.41;-0.0116999999999999;5.0;96.8383;2.32;162854.0
2005-07-13;60.01;60.55;61.3;59.8;113.30K;-1.01%;-0.16478;3.27;89.31;0.0102;5.0;96.8383;2.3;162854.0
2005-07-14;57.8;59.99;60.14;57.25;131.78K;-3.68%;-0.16478;3.32;89.4;1;5.0;96.8383;2.25;162854.0
2005-07-15;58.09;57.87;58.9;57.33;107.14K;0.50%;-0.16478;3.32;89.72;0.0036;5.0;96.8383;2.23;162854.0
2005-07-18;57.32;58.0;58.98;56.8;76.10K;-1.33%;-0.16478;3.19;89.64;-0.0009;5.0;96.8383;2.24;162854.0
2005-07-19;57.46;57.25;57.77;56.8;85.89K;0.24%;-0.16478;3.13;89.85;0.0023;5.0;96.8383;2.28;162854.0
2005-07-20;56.72;57.38;58.3;56.1;50.84K;-1.29%;-0.16478;3.25;89.34;-0.0056999999999999;5.0;96.8383;2.27;162854.0
2005-07-21;57.13;58.15;58.17;56.5;106.24K;0.72%;-0.16478;3.27;88.93;-0.0046;5.0;96.8383;2.33;162854.0
2005-07-22;58.65;57.27;58.7;57.13;83.07K;2.66%;-0.16478;3.25;89.64;8;5.0;96.8383;2.34;162854.0
2005-07-25;59.0;58.75;59.07;57.65;78.48K;0.60%;-0.16478;3.28;89.6;-0.0004;5.0;96.8383;2.31;162854.0
2005-07-26;59.2;59.1;59.88;58.5;86.85K;0.34%;-0.16478;3.25;90.0;0.0045;5.0;96.8383;2.32;162854.0
2005-07-27;59.11;59.15;59.7;58.6;93.28K;-0.15%;-0.16478;3.27;89.73;-3;5.0;96.8383;2.35;162854.0
2005-07-28;59.94;59.21;60.15;58.8;83.72K;1.40%;-0.16478;3.27;89.34;-0.0043;5.0;96.8383;2.34;162854.0
2005-07-29;60.57;59.93;61.05;59.81;100.66K;1.05%;-0.16478;3.31;89.35;0.0001;5.0;96.8383;2.36;162854.0
2005-08-01;61.57;60.51;62.3;60.51;104.28K;1.65%;-0.16478;3.3;88.8;-0.0062;4.9;97.1603;2.37;161153.0
2005-08-02;61.89;61.59;61.95;60.87;84.88K;0.52%;-0.16478;3.2;88.76;-0.0005;4.9;97.1603;2.35;161153.0
2005-08-03;60.86;61.94;62.5;60.8;107.88K;-1.66%;-0.16478;3.35;87.99;-0.0087;4.9;97.1603;2.37;161153.0
2005-08-04;61.38;60.78;62.1;60.6;83.42K;0.85%;-0.16478;3.44;87.8;-0.0022;4.9;97.1603;2.38;161153.0
2005-08-05;62.31;61.42;62.45;61.42;103.86K;1.52%;-0.16478;3.49;88.06;3;4.9;97.1603;2.4;161153.0
2005-08-08;63.94;62.31;64.0;62.21;117.47K;2.62%;-0.16478;3.5;87.92;-0.0016;4.9;97.1603;2.4;161153.0
2005-08-09;63.07;63.91;64.27;63.0;113.87K;-1.36%;-0.16478;3.47;87.89;-0.0003;4.9;97.1603;2.39;161153.0
2005-08-10;64.9;63.12;65.0;62.91;138.32K;2.90%;-0.16478;3.48;87.61;-0.0032;4.9;97.1603;2.39;161153.0
2005-08-11;65.8;64.95;66.0;64.42;124.63K;1.39%;-0.16478;3.51;87.1;-0.0058;4.9;97.1603;2.35;161153.0
2005-08-12;66.86;65.82;67.1;65.6;121.67K;1.61%;-0.16478;3.55;86.98;-0.0014;4.9;97.1603;2.33;161153.0
2005-08-15;66.27;66.85;67.0;65.35;84.42K;-0.88%;-0.16478;3.61;87.32;0.0039;4.9;97.1603;2.35;161153.0
2005-08-16;66.08;66.26;66.85;65.5;108.87K;-0.29%;-0.16478;3.46;87.43;0.0013;4.9;97.1603;2.36;161153.0
2005-08-17;63.25;66.14;66.6;63.15;121.22K;-4.28%;-0.16478;3.57;88.0;0.0065;4.9;97.1603;2.37;161153.0
2005-08-18;63.27;63.33;63.77;62.25;66.19K;0.03%;-0.16478;3.5;88.59;0.0067;4.9;97.1603;2.35;161153.0
2005-08-19;65.35;63.3;65.5;63.3;81.60K;3.29%;-0.16478;3.54;88.58;-0.0001;4.9;97.1603;2.36;161153.0
2005-08-22;65.45;65.4;66.25;65.0;38.94K;0.15%;-0.16478;3.51;88.14;-5;4.9;97.1603;2.36;161153.0
2005-08-23;65.71;65.56;66.2;64.65;83.18K;0.40%;-0.16478;3.49;88.08;-0.0007;4.9;97.1603;2.35;161153.0
2005-08-24;67.32;65.79;67.4;65.3;98.72K;2.45%;-0.16478;3.5;87.91;-0.0019;4.9;97.1603;2.36;161153.0
2005-08-25;67.49;67.41;68.0;66.4;78.80K;0.25%;-0.16478;3.55;87.64;-0.0031;4.9;97.1603;2.38;161153.0
2005-08-26;66.13;67.5;67.95;65.9;92.78K;-2.02%;-0.16478;3.54;87.86;0.0025;4.9;97.1603;2.39;161153.0
2005-08-29;67.2;68.6;70.8;66.3;151.04K;1.62%;-0.16478;3.54;88.25;0.0044;4.9;97.1603;2.41;161153.0
2005-08-30;69.81;67.4;70.85;67.26;178.30K;3.88%;-0.16478;3.52;88.35;0.0011;4.9;97.1603;2.45;161153.0
2005-08-31;68.94;69.95;70.65;67.8;143.72K;-1.25%;-0.16478;3.63;87.58;-0.0087;4.9;97.1603;2.37;161153.0
2005-09-01;69.47;68.75;69.6;68.25;102.65K;0.77%;-0.16478;3.57;86.55;-0.0118;5.0;95.2729;2.41;126417.0
2005-09-02;67.57;69.4;69.66;67.35;97.74K;-2.73%;-0.16478;3.49;86.3;-0.0029;5.0;95.2729;2.44;126417.0
2005-09-06;65.96;66.6;67.56;65.65;112.85K;-2.38%;-0.16478;3.57;86.57;0.0031;5.0;95.2729;2.44;126417.0
2005-09-07;64.37;65.83;66.5;63.9;116.13K;-2.41%;-0.16478;3.48;86.97;0.0046;5.0;95.2729;2.46;126417.0
2005-09-08;64.49;64.44;65.15;63.1;123.33K;0.19%;-0.16478;3.49;87.04;0.0008;5.0;95.2729;2.47;126417.0
2005-09-09;64.08;64.67;65.35;63.55;104.98K;-0.64%;-0.16478;3.49;86.89;-0.0017;5.0;95.2729;2.5;126417.0
2005-09-12;63.34;64.15;64.41;62.55;109.14K;-1.15%;-0.16478;3.5;87.71;0.0093999999999999;5.0;95.2729;2.49;126417.0
2005-09-13;63.11;63.31;63.85;62.65;110.40K;-0.36%;-0.16478;3.45;87.75;0.0005;5.0;95.2729;2.47;126417.0
2005-09-14;65.09;63.09;65.2;63.05;116.78K;3.14%;-0.16478;3.54;87.67;-0.0009;5.0;95.2729;2.49;126417.0
2005-09-15;64.75;65.05;65.66;63.9;111.66K;-0.52%;-0.16478;3.67;88.13;0.0052;5.0;95.2729;2.51;126417.0
2005-09-16;63.0;64.7;64.7;62.85;89.33K;-2.70%;-0.16478;3.62;88.05;-0.0009;5.0;95.2729;2.53;126417.0
2005-09-19;67.39;63.39;67.5;63.2;85.07K;6.97%;-0.16478;3.62;88.44;0.0044;5.0;95.2729;2.55;126417.0
2005-09-20;66.23;67.24;67.38;64.8;44.50K;-1.72%;-0.16478;3.67;88.6;0.0018;5.0;95.2729;2.52;126417.0
2005-09-21;66.8;66.22;68.27;66.15;108.75K;0.86%;-0.16478;3.72;88.14;-0.0052;5.0;95.2729;2.51;126417.0
2005-09-22;66.5;66.85;68.14;66.05;93.00K;-0.45%;-0.16478;3.77;88.56;0.0048;5.0;95.2729;2.52;126417.0
2005-09-23;64.19;66.58;66.8;63.85;96.32K;-3.47%;-0.16478;3.76;89.21;0.0073;5.0;95.2729;2.51;126417.0
2005-09-26;65.82;63.44;65.9;62.65;108.14K;2.54%;-0.16478;3.83;89.11;-0.0011;5.0;95.2729;2.52;126417.0
2005-09-27;65.07;65.7;66.17;64.6;82.21K;-1.14%;-0.16478;3.73;89.6;0.0055;5.0;95.2729;2.53;126417.0
2005-09-28;66.35;64.94;67.4;64.6;125.18K;1.97%;-0.16478;3.76;89.47;-0.0015;5.0;95.2729;2.53;126417.0
2005-09-29;66.79;66.34;67.2;65.52;121.35K;0.66%;-0.16478;3.82;89.4;-0.0008;5.0;95.2729;2.54;126417.0
2005-09-30;66.24;66.79;67.03;65.3;114.73K;-0.82%;-0.16478;3.93;89.52;0.0013;5.0;95.2729;2.56;126417.0
2005-10-03;65.47;66.2;66.62;64.99;69.18K;-1.16%;-0.46469;3.87;90.13;0.0068;5.0;96.4383;2.55;141200.0
2005-10-04;63.9;65.4;65.49;63.0;94.28K;-2.40%;-0.46469;3.75;90.1;-0.0003;5.0;96.4383;2.51;141200.0
2005-10-05;62.79;63.81;64.8;62.6;87.28K;-1.74%;-0.46469;3.75;89.98;-0.0013;5.0;96.4383;2.5;141200.0
2005-10-06;61.36;62.72;62.83;60.7;116.50K;-2.28%;-0.46469;3.76;88.66;-0.0147;5.0;96.4383;2.46;141200.0
2005-10-07;61.84;61.6;62.23;61.1;90.34K;0.78%;-0.46469;3.73;89.17;0.0058;5.0;96.4383;2.45;141200.0
2005-10-10;61.8;61.79;62.44;60.35;100.05K;-0.06%;-0.46469;3.73;89.46;0.0033;5.0;96.4383;;141200.0
2005-10-11;63.53;62.02;63.6;61.88;121.48K;2.80%;-0.46469;3.72;89.97;0.0056999999999999;5.0;96.4383;2.47;141200.0
2005-10-12;64.12;63.59;64.7;63.4;128.61K;0.93%;-0.46469;3.36;89.63;-0.0038;5.0;96.4383;2.49;141200.0
2005-10-13;63.08;64.15;64.39;62.45;110.80K;-1.62%;-0.46469;3.75;89.81;2;5.0;96.4383;2.52;141200.0
2005-10-14;62.63;63.05;63.1;61.2;79.49K;-0.71%;-0.46469;3.77;89.35;-0.0051;5.0;96.4383;2.5;141200.0
2005-10-17;64.36;62.95;64.4;62.72;73.28K;2.76%;-0.46469;3.82;89.8;5;5.0;96.4383;2.56;141200.0
2005-10-18;63.2;64.1;64.28;62.7;65.96K;-1.80%;-0.46469;3.71;90.29;0.0055;5.0;96.4383;2.57;141200.0
2005-10-19;62.41;63.0;63.59;61.31;74.30K;-1.25%;-0.46469;3.71;89.99;-0.0033;5.0;96.4383;2.55;141200.0
2005-10-20;61.03;62.3;62.44;59.85;33.83K;-2.21%;-0.46469;3.77;89.91;-0.0009;5.0;96.4383;2.54;141200.0
2005-10-21;60.63;59.85;60.7;59.15;103.72K;-0.66%;-0.46469;3.76;90.31;0.0044;5.0;96.4383;2.5;141200.0
2005-10-24;60.32;60.06;60.5;59.3;78.77K;-0.51%;-0.46469;3.76;90.11;-0.0022;5.0;96.4383;2.52;141200.0
2005-10-25;62.44;60.23;62.55;59.98;101.67K;3.51%;-0.46469;3.74;89.24;-0.0097;5.0;96.4383;2.49;141200.0
2005-10-26;60.66;62.3;62.95;60.6;109.99K;-2.85%;-0.46469;3.75;89.49;0.0028;5.0;96.4383;2.54;141200.0
2005-10-27;61.09;60.88;61.5;60.25;99.58K;0.71%;-0.46469;3.85;89.1;-0.0044;5.0;96.4383;2.56;141200.0
2005-10-28;61.22;61.1;61.48;60.55;89.73K;0.21%;-0.46469;3.9;89.59;0.0055;5.0;96.4383;2.57;141200.0
2005-10-31;59.76;61.2;61.39;59.27;103.82K;-2.38%;-0.46469;4.02;90.07;0.0054;5.0;96.4383;2.57;141200.0
2005-11-01;59.85;59.76;60.3;59.05;95.97K;0.15%;-0.46469;3.99;90.08;0.0001;5.0;97.4951;2.58;145708.0
2005-11-02;59.75;59.9;60.4;58.75;97.86K;-0.17%;-0.46469;3.99;89.72;-4;5.0;97.4951;2.59;145708.0
2005-11-03;61.78;59.7;61.85;59.56;100.01K;3.40%;-0.46469;4.01;90.44;8;5.0;97.4951;2.62;145708.0
2005-11-04;60.58;61.75;62.15;60.5;92.74K;-1.94%;-0.46469;4.0;91.26;0.0091;5.0;97.4951;2.6;145708.0
2005-11-07;59.47;60.11;60.44;58.6;126.39K;-1.83%;-0.46469;3.99;91.29;0.0003;5.0;97.4951;2.62;145708.0
2005-11-08;59.71;59.47;59.85;58.9;99.62K;0.40%;-0.46469;3.95;91.37;0.0009;5.0;97.4951;2.56;145708.0
2005-11-09;58.93;59.7;60.4;58.6;133.27K;-1.31%;-0.46469;4.02;91.5;0.0014;5.0;97.4951;2.56;145708.0
2005-11-10;57.8;58.8;58.96;57.4;104.74K;-1.92%;-0.46469;3.98;92.08;0.0063;5.0;97.4951;2.48;145708.0
2005-11-11;57.53;57.77;58.2;56.93;100.71K;-0.47%;-0.46469;3.98;91.98;-0.0011;5.0;97.4951;;145708.0
2005-11-14;57.69;57.8;58.2;57.35;68.82K;0.28%;-0.46469;4.03;92.13;0.0016;5.0;97.4951;2.47;145708.0
2005-11-15;56.98;57.72;58.4;56.9;102.69K;-1.23%;-0.46469;3.97;92.09;-0.0004;5.0;97.4951;2.44;145708.0
2005-11-16;57.88;56.98;58.25;56.7;81.91K;1.58%;-0.46469;3.96;92.33;0.0026;5.0;97.4951;2.42;145708.0
2005-11-17;56.34;57.82;58.52;56.2;90.17K;-2.66%;-0.46469;3.98;91.88;-0.0049;5.0;97.4951;2.42;145708.0
2005-11-18;56.14;56.54;56.8;55.4;38.31K;-0.35%;-0.46469;4.0;91.93;0.0005;5.0;97.4951;2.41;145708.0
2005-11-21;57.7;57.42;58.18;57.1;68.60K;2.78%;-0.46469;4.03;92.03;0.0011;5.0;97.4951;2.38;145708.0
2005-11-22;58.84;57.8;59.0;57.55;81.62K;1.98%;-0.46469;3.99;91.5;-0.0058;5.0;97.4951;2.4;145708.0
2005-11-23;58.71;58.75;59.15;57.95;87.14K;-0.22%;-0.46469;4.01;91.51;0.0001;5.0;97.4951;2.39;145708.0
2005-11-28;57.36;58.11;58.3;56.7;98.71K;-2.30%;-0.46469;4.01;90.98;-0.0115;5.0;97.4951;2.37;145708.0
2005-11-29;56.5;57.31;57.75;56.45;98.13K;-1.50%;-0.46469;3.99;91.62;0.0069999999999999;5.0;97.4951;2.37;145708.0
2005-11-30;57.32;56.35;57.4;55.72;131.18K;1.45%;-0.46469;4.03;91.57;-0.0005;5.0;97.4951;2.37;145708.0
2005-12-01;58.47;57.4;58.8;57.02;112.88K;2.01%;-0.46469;4.03;91.82;0.0027;4.9;97.9788;2.37;154630.0
2005-12-02;59.32;58.47;59.55;58.15;114.72K;1.45%;-0.46469;4.0;91.95;0.0014;4.9;97.9788;2.36;154630.0
2005-12-05;59.91;59.41;60.8;59.41;106.59K;0.99%;-0.46469;4.02;91.48;-0.0051;4.9;97.9788;2.4;154630.0
2005-12-06;59.94;59.77;60.45;59.55;80.40K;0.05%;-0.46469;3.97;91.44;-0.0004;4.9;97.9788;2.37;154630.0
2005-12-07;59.21;60.01;60.68;59.11;129.03K;-1.22%;-0.46469;3.98;91.89;0.0049;4.9;97.9788;2.34;154630.0
2005-12-08;60.66;59.35;60.7;59.05;104.85K;2.45%;-0.46469;4.09;91.26;-0.0069;4.9;97.9788;2.33;154630.0
2005-12-09;59.39;60.76;61.5;59.03;123.43K;-2.09%;-0.46469;4.16;91.25;-0.0001;4.9;97.9788;2.36;154630.0
2005-12-12;61.3;59.51;61.35;59.5;113.72K;3.22%;-0.46469;4.24;90.35;-0.0098999999999999;4.9;97.9788;2.39;154630.0
